nb_ville,type_modification_temperature,type_mutation,temperature_initiale,temperature_finale,alpha,amplitude,max_repetition,temperature_fin_exec,cout,temps_execution
30,1,3,2747,0.02,0.852,3,1244,0.02,47.79,0.163
30,1,3,1078,0.016,0.94,7,1907,0.016,48.61,0.724
30,1,2,1169,0.018,0.96,4,2187,0.018,48.86,0.513
30,1,2,2373,0.011,0.928,7,391,0.01,49.49,0.081
30,1,1,2348,0.01,0.97,4,2111,0.01,49.09,0.563
30,1,3,3858,0.015,0.99,6,683,0.015,47.02,1.797
30,1,2,2301,0.014,0.926,5,2156,0.013,48.66,0.31
30,1,1,888,0.01,0.895,4,1859,0.01,52.95,0.19
30,1,1,1431,0.012,0.868,5,630,0.011,50.45,0.061
30,1,1,1414,0.015,0.878,6,1291,0.013,55.66,0.093
30,1,1,2433,0.015,0.93,6,1834,0.014,54.59,0.263
30,1,2,2682,0.018,0.884,6,1594,0.017,54.15,0.14
30,1,1,3871,0.018,0.975,3,2171,0.018,47.36,0.7
30,1,3,3619,0.016,0.928,5,1752,0.016,47.61,0.508
30,1,3,4200,0.014,0.982,7,534,0.014,49.09,0.843
30,1,2,4860,0.02,0.856,7,1680,0.019,50.96,0.134
30,1,1,2088,0.017,0.951,7,2368,0.016,48.45,0.43
30,1,1,4477,0.018,0.986,4,2164,0.018,46.37,1.386
30,1,2,2120,0.018,0.945,7,167,0.017,58.26,0.083
30,1,3,3733,0.02,0.951,5,1253,0.02,50.41,0.532
30,1,3,1251,0.012,0.938,3,395,0.012,46.77,0.134
30,1,1,1910,0.011,0.955,6,1556,0.011,47.91,0.317
30,1,1,4639,0.018,0.922,4,1429,0.017,49.25,0.218
30,1,2,4752,0.02,0.983,5,2326,0.02,47.76,1.294
30,1,1,1140,0.014,0.917,4,349,0.013,61.54,0.063
30,1,3,1277,0.015,0.911,7,488,0.015,49.62,0.168
30,1,3,4163,0.019,0.947,7,2477,0.019,46.37,1.183
30,1,3,4472,0.017,0.9,4,1557,0.016,49.9,0.316
30,1,3,3690,0.014,0.871,7,1661,0.013,51.79,0.336
30,1,1,1267,0.02,0.896,7,820,0.019,56.17,0.084
30,1,3,1062,0.013,0.906,3,2335,0.012,47.91,0.383
30,1,3,1927,0.014,0.948,7,1504,0.014,48.32,0.709
30,1,3,4412,0.019,0.856,4,472,0.017,53.96,0.083
30,1,1,1966,0.017,0.987,5,1046,0.017,46.37,0.763
30,1,1,2397,0.018,0.864,7,2185,0.017,51.17,0.172
30,1,2,3868,0.019,0.854,3,1949,0.017,51.01,0.131
30,1,1,2215,0.019,0.934,5,1318,0.019,52.4,0.172
30,1,3,2576,0.015,0.937,7,1181,0.014,49.51,0.456
30,1,1,4216,0.013,0.965,3,1519,0.013,54.58,0.367
30,1,2,3275,0.017,0.877,6,1034,0.016,53.33,0.085
30,1,3,3884,0.015,0.99,4,528,0.015,47.91,1.21
30,1,1,3460,0.013,0.871,4,237,0.012,53.24,0.04
30,1,1,4401,0.012,0.867,4,310,0.012,65.68,0.05
30,1,3,2609,0.015,0.958,3,1993,0.015,49.76,0.747
30,1,3,4480,0.015,0.879,6,1365,0.015,49.66,0.261
30,1,3,4818,0.011,0.954,6,2074,0.011,46.37,1.116
30,1,1,4640,0.014,0.851,5,458,0.014,59.71,0.062
30,1,2,1447,0.018,0.956,6,638,0.017,49.9,0.186
30,1,2,1381,0.016,0.981,6,1050,0.016,47.2,0.522
30,1,2,3460,0.019,0.984,4,1413,0.019,48.66,0.813
30,1,2,1002,0.013,0.998,5,356,0.013,46.37,2.458
30,1,3,3472,0.018,0.899,6,2055,0.017,47.2,0.462
30,1,3,4324,0.013,0.924,7,973,0.013,48.19,0.347
30,1,2,3741,0.012,0.863,5,1527,0.012,55.02,0.125
30,1,1,1250,0.012,0.852,7,923,0.01,55.35,0.073
30,1,1,3452,0.013,0.878,7,1237,0.013,55.26,0.145
30,1,3,2609,0.013,0.878,6,181,0.013,62.95,0.071
30,1,2,2537,0.01,0.893,5,852,0.01,52.83,0.11
30,1,3,2280,0.011,0.91,4,1315,0.011,49.49,0.314
30,1,2,2429,0.018,0.929,6,953,0.017,49.62,0.178
30,1,1,4411,0.01,0.925,6,2167,0.01,49.43,0.255
30,1,1,4059,0.016,0.972,6,820,0.016,55.15,0.332
30,1,1,1964,0.02,0.858,6,1356,0.017,55.55,0.116
30,1,1,1699,0.015,0.851,4,145,0.013,65.47,0.037
30,1,2,1875,0.019,0.884,5,1294,0.017,52.37,0.111
30,1,3,2231,0.01,0.954,4,1887,0.01,47.42,0.762
30,1,3,2444,0.015,0.922,3,1479,0.015,46.37,0.313
30,1,3,3374,0.02,0.893,5,1517,0.019,49.49,0.276
30,1,1,4645,0.015,0.913,6,1417,0.015,53.92,0.183
30,1,1,4283,0.013,0.917,4,1119,0.013,53.87,0.139
30,1,1,4516,0.011,0.885,6,2456,0.011,49.94,0.193
30,1,3,3368,0.016,0.916,6,1624,0.016,48.08,0.494
30,1,3,2508,0.017,0.983,7,1283,0.017,47.91,1.785
30,1,3,4303,0.017,0.905,3,1702,0.016,47.53,0.346
30,1,1,4748,0.01,0.931,4,2127,0.01,51.8,0.354
30,1,2,1806,0.019,0.921,4,2480,0.018,48.67,0.277
30,1,1,1303,0.017,0.966,5,563,0.017,52.61,0.173
30,1,1,2975,0.02,0.967,3,1216,0.02,46.37,0.34
30,1,3,4091,0.013,0.987,7,1733,0.013,46.37,3.383
30,1,3,4908,0.012,0.954,7,106,0.012,56.94,0.174
30,1,2,1472,0.016,0.917,5,1183,0.016,50.48,0.16
30,1,1,4557,0.019,0.941,6,1575,0.019,51.83,0.27
30,1,3,4604,0.019,0.963,6,2456,0.019,46.37,1.59
30,1,2,4624,0.016,0.859,4,245,0.015,51.97,0.049
30,1,3,829,0.016,0.873,7,1451,0.016,52.59,0.256
30,1,3,1187,0.017,0.974,5,1275,0.017,47.91,1.048
30,1,1,1927,0.019,0.955,6,1657,0.018,53.24,0.332
30,1,1,1233,0.015,0.908,7,1067,0.014,52.74,0.136
30,1,3,3063,0.015,0.997,7,809,0.015,46.37,6.993
30,1,3,4039,0.011,0.951,4,511,0.01,50.08,0.272
30,1,1,2552,0.013,0.934,7,1437,0.013,50.08,0.258
30,1,2,3251,0.017,0.859,5,451,0.015,55.19,0.059
30,1,3,4303,0.011,0.954,6,762,0.011,51.46,0.443
30,1,3,2518,0.013,0.968,5,492,0.013,48.02,0.413
30,1,2,2873,0.011,0.869,4,2089,0.011,51.08,0.165
30,1,1,4837,0.019,0.887,4,888,0.019,52.26,0.097
30,1,3,1022,0.02,0.854,6,1413,0.019,48.41,0.202
30,1,1,3963,0.014,0.869,5,736,0.013,53.92,0.07
30,1,3,2360,0.017,0.878,3,1070,0.015,51.08,0.171
30,1,2,961,0.011,0.896,4,2465,0.011,48.18,0.206
30,1,2,4271,0.013,0.99,3,824,0.013,47.61,0.96
30,1,2,4756,0.017,0.873,7,990,0.016,50.28,0.097
30,1,2,1718,0.016,0.873,4,1315,0.015,49.42,0.101
30,1,3,4902,0.018,0.917,6,633,0.017,50.68,0.22
30,1,2,2114,0.012,0.933,5,329,0.011,55.05,0.079
30,1,3,4704,0.013,0.975,7,671,0.013,47.2,0.787
30,1,2,3256,0.02,0.939,5,2318,0.02,49.22,0.388
30,1,1,4969,0.01,0.889,6,2474,0.009,49.45,0.189
30,1,2,2110,0.011,0.899,7,1001,0.01,56.48,0.126
30,1,3,3146,0.018,0.978,4,1070,0.018,47.02,0.917
30,1,2,1179,0.01,0.897,6,1411,0.009,49.18,0.151
30,1,2,1370,0.012,0.916,3,596,0.012,49.49,0.075
30,1,3,4753,0.013,0.886,4,1824,0.013,47.02,0.342
30,1,3,969,0.019,0.983,3,2308,0.019,46.37,2.037
30,1,1,2071,0.014,0.855,4,1288,0.014,51.78,0.084
30,1,2,2292,0.013,0.864,6,611,0.012,52.72,0.086
30,1,2,4982,0.018,0.948,7,1569,0.018,50.41,0.354
30,1,3,3217,0.015,0.856,3,1749,0.015,49.65,0.203
30,1,2,2800,0.02,0.86,4,2272,0.019,48.26,0.162
30,1,3,996,0.011,0.925,5,370,0.01,54.95,0.126
30,1,1,3377,0.02,0.907,4,353,0.019,56.61,0.064
30,1,1,2020,0.013,0.997,4,1088,0.013,46.37,3.411
30,1,1,4248,0.011,0.887,5,620,0.01,54.59,0.105
30,1,1,2405,0.013,0.866,3,1170,0.012,56.5,0.098
30,1,1,3439,0.013,0.954,4,2300,0.012,47.67,0.496
30,1,3,3862,0.012,0.981,4,979,0.012,49.32,1.138
30,1,1,2155,0.018,0.937,6,998,0.018,55.32,0.155
30,1,3,856,0.015,0.96,4,532,0.015,50.2,0.265
30,1,2,2105,0.015,0.972,4,1208,0.015,51.71,0.46
30,1,3,1188,0.02,0.853,6,547,0.017,52.99,0.104
30,1,3,3305,0.011,0.864,5,398,0.01,60.34,0.096
30,1,3,2344,0.013,0.936,4,2320,0.013,47.02,0.687
30,1,2,4634,0.016,0.947,7,2285,0.016,51.96,0.491
30,1,2,2179,0.016,0.927,6,1301,0.016,51.45,0.199
30,1,3,1362,0.018,0.877,3,2083,0.017,48.49,0.258
30,1,2,2756,0.011,0.949,5,1007,0.011,48.49,0.269
30,1,3,3676,0.016,0.999,7,2361,0.016,46.37,63.354
30,1,1,2755,0.017,0.852,5,119,0.017,58.9,0.025
30,1,2,968,0.019,0.867,5,325,0.019,55.43,0.059
30,1,2,4330,0.012,0.914,5,1999,0.011,48.67,0.287
30,1,2,2587,0.019,0.898,7,816,0.019,49.81,0.148
30,1,2,1720,0.013,0.912,4,1380,0.012,48.08,0.188
30,1,2,3846,0.018,0.913,3,2264,0.018,50.92,0.252
30,1,2,3702,0.014,0.937,7,1159,0.014,52.3,0.221
30,1,3,3103,0.011,0.855,7,1546,0.01,53.0,0.282
30,1,2,3468,0.014,0.935,3,1368,0.014,50.66,0.262
30,1,1,4764,0.016,0.96,7,1966,0.016,51.45,0.524
30,1,2,1437,0.014,0.931,4,584,0.013,52.81,0.121
30,1,3,4387,0.017,0.855,4,1808,0.016,48.93,0.264
30,1,1,4045,0.018,0.874,3,1668,0.017,51.34,0.126
30,1,2,1373,0.013,0.903,3,318,0.012,57.21,0.059
30,1,1,3335,0.016,0.961,3,869,0.016,55.33,0.243
30,1,1,942,0.014,0.901,5,576,0.013,54.61,0.068
30,1,2,3083,0.013,0.871,5,1153,0.012,47.78,0.106
30,1,3,4942,0.014,0.91,7,145,0.013,58.27,0.085
30,1,1,1185,0.014,0.984,5,1132,0.014,51.43,0.686
30,1,2,2448,0.019,0.984,5,1321,0.019,49.13,0.908
30,1,2,4557,0.012,0.938,3,2273,0.012,46.96,0.39
30,1,2,2357,0.013,0.88,5,1154,0.013,49.69,0.108
30,1,2,3917,0.019,0.907,7,1993,0.018,53.02,0.247
30,1,3,4108,0.01,0.98,3,1579,0.01,46.37,1.604
30,1,1,3211,0.019,0.858,5,1320,0.018,52.5,0.135
30,1,2,2113,0.016,0.865,4,971,0.014,50.92,0.073
30,1,3,877,0.012,0.853,3,2175,0.011,48.97,0.253
30,1,2,1160,0.011,0.984,4,641,0.011,48.26,0.529
30,1,1,4451,0.016,0.939,7,1931,0.015,49.25,0.322
30,1,3,1480,0.017,0.851,4,1341,0.016,53.19,0.186
30,1,3,4159,0.013,0.937,6,1347,0.013,48.59,0.579
30,1,2,4909,0.017,0.903,3,1338,0.016,49.19,0.228
30,1,3,2466,0.019,0.981,4,414,0.019,46.37,0.484
30,1,3,4613,0.013,0.993,7,177,0.013,48.44,1.125
30,1,3,4706,0.016,0.972,6,1413,0.016,47.42,1.353
30,1,3,1614,0.018,0.863,4,1668,0.016,48.73,0.245
30,1,2,3677,0.012,0.89,5,173,0.011,59.06,0.082
30,1,1,2598,0.011,0.882,6,2483,0.01,51.25,0.216
30,1,2,1454,0.013,0.897,4,2451,0.013,51.17,0.232
30,1,3,4253,0.015,0.933,3,2319,0.014,46.37,0.836
30,1,2,4081,0.016,0.967,6,108,0.016,53.72,0.144
30,1,3,4026,0.018,0.961,6,731,0.018,48.28,0.516
30,1,2,3822,0.019,0.942,5,1806,0.018,46.96,0.37
30,1,1,4971,0.012,0.964,3,1446,0.012,49.75,0.376
30,1,2,1931,0.02,0.946,6,2270,0.02,49.75,0.42
30,1,1,1507,0.018,0.908,3,682,0.017,59.82,0.126
30,1,1,4716,0.012,0.952,7,718,0.012,58.56,0.268
30,1,2,3757,0.02,0.996,5,1119,0.02,46.37,3.325
30,1,3,4443,0.012,0.88,3,434,0.011,54.47,0.095
30,1,3,2102,0.018,0.864,5,702,0.018,55.06,0.223
30,1,3,1489,0.02,0.97,4,810,0.02,46.37,0.593
30,1,3,986,0.02,0.918,3,2159,0.019,47.02,0.536
30,1,3,2044,0.014,0.964,4,1786,0.014,46.37,1.085
30,1,2,1757,0.015,0.861,6,343,0.015,57.28,0.064
30,1,1,4605,0.019,0.984,4,1643,0.019,53.0,1.172
30,1,3,2800,0.018,0.866,5,700,0.016,52.21,0.148
30,1,2,812,0.017,0.977,5,2270,0.017,47.76,1.198
30,1,3,4579,0.02,0.931,7,1528,0.019,49.75,0.728
30,1,2,2009,0.019,0.984,6,909,0.019,50.58,0.849
30,1,2,1993,0.014,0.976,3,1602,0.014,48.01,0.718
30,1,2,2359,0.014,0.905,5,993,0.013,55.38,0.111
30,1,1,2071,0.019,0.983,6,360,0.019,52.81,0.287
30,1,2,3022,0.019,0.876,7,1362,0.018,53.13,0.141
30,1,1,2086,0.013,0.872,5,1570,0.012,51.8,0.117
30,1,2,4848,0.014,0.904,6,239,0.013,53.68,0.065
30,1,3,4229,0.012,0.882,7,740,0.012,50.44,0.187
30,1,1,2183,0.015,0.968,7,1641,0.015,53.91,0.469
30,1,2,4200,0.011,0.898,5,1879,0.01,51.65,0.213
30,1,2,2463,0.016,0.885,3,1312,0.016,50.97,0.107
30,1,1,1351,0.012,0.991,6,1673,0.012,50.26,1.603
30,1,2,3546,0.014,0.865,4,2191,0.014,48.44,0.15
30,1,2,1609,0.016,0.892,7,1570,0.016,51.83,0.149
30,1,3,4739,0.01,0.887,3,106,0.01,61.27,0.041
30,1,1,4562,0.013,0.977,3,2313,0.013,53.99,0.828
30,1,1,2380,0.011,0.951,5,1712,0.011,48.45,0.324
30,1,3,1785,0.012,0.882,3,202,0.012,59.56,0.045
30,1,1,1669,0.012,0.872,7,2356,0.011,51.38,0.179
30,1,3,4673,0.016,0.967,3,1154,0.015,46.37,0.649
30,1,3,1249,0.012,0.96,3,721,0.012,47.02,0.338
30,1,1,4700,0.013,0.997,3,1135,0.013,46.37,3.883
30,1,1,2523,0.011,0.888,3,1022,0.011,54.94,0.083
30,1,3,3835,0.017,0.856,5,2437,0.015,48.46,0.403
30,1,3,3785,0.01,0.984,3,1718,0.01,46.37,2.057
30,1,1,3455,0.017,0.921,4,865,0.016,52.34,0.124
30,1,3,1582,0.012,0.98,7,1487,0.012,47.91,2.011
30,1,3,1661,0.02,0.945,5,447,0.019,50.14,0.195
30,1,3,4247,0.017,0.969,5,1668,0.017,46.37,1.14
30,1,2,3904,0.016,0.853,6,1940,0.014,49.35,0.159
30,1,2,1783,0.012,0.887,3,1983,0.011,51.45,0.171
30,1,1,4917,0.016,0.868,5,917,0.014,53.49,0.082
30,1,1,3587,0.013,0.896,3,231,0.012,54.41,0.074
30,1,2,2803,0.016,0.923,7,1475,0.016,49.32,0.211
30,1,3,2935,0.011,0.9,3,258,0.011,54.95,0.093
30,1,2,4982,0.012,0.873,3,2258,0.011,49.51,0.199
30,1,1,1726,0.01,0.865,6,1291,0.009,53.4,0.131
30,1,1,3538,0.014,0.91,6,264,0.014,55.99,0.064
30,1,2,4340,0.019,0.951,6,914,0.019,52.16,0.186
30,1,1,4235,0.019,0.869,3,636,0.018,51.42,0.066
30,1,1,4376,0.015,0.993,6,135,0.015,54.36,0.256
30,1,2,1927,0.013,0.932,3,347,0.012,51.58,0.078
30,1,3,3823,0.01,0.924,3,1286,0.01,48.89,0.318
30,1,3,2454,0.01,0.889,5,2419,0.009,49.79,0.49
30,1,1,880,0.014,0.898,3,621,0.014,53.38,0.088
30,1,2,2843,0.018,0.85,7,2062,0.017,51.7,0.178
30,1,2,4532,0.017,0.902,6,507,0.016,52.49,0.074
30,1,2,4932,0.012,0.953,7,2296,0.012,48.18,0.599
30,1,3,4292,0.013,0.926,6,1787,0.012,48.84,0.616
30,1,2,1237,0.02,0.858,6,2482,0.017,50.01,0.203
30,1,2,2479,0.01,0.901,7,1579,0.009,49.66,0.197
30,1,2,3713,0.013,0.935,5,2313,0.013,51.06,0.414
30,1,1,2208,0.01,0.977,6,277,0.01,51.89,0.22
30,1,3,4907,0.02,0.856,7,954,0.019,52.14,0.197
30,1,1,1482,0.018,0.851,3,2009,0.016,50.99,0.115
30,1,2,4072,0.02,0.957,3,2388,0.019,49.34,0.562
30,1,2,4280,0.019,0.875,4,650,0.017,52.61,0.078
30,1,2,3841,0.018,0.913,3,2409,0.018,49.49,0.255
30,1,3,949,0.014,0.861,5,209,0.013,60.19,0.059
30,1,1,2625,0.012,0.943,6,1976,0.012,52.63,0.351
30,1,1,3620,0.018,0.901,7,2155,0.016,55.08,0.236
30,1,2,1253,0.017,0.904,4,275,0.015,51.83,0.055
30,1,3,3680,0.015,0.897,4,2358,0.014,49.02,0.514
30,1,2,4899,0.015,0.886,3,2430,0.015,50.4,0.208
30,1,1,1196,0.016,0.879,7,839,0.014,52.67,0.087
30,1,1,1645,0.016,0.975,4,2076,0.016,49.24,0.801
30,1,3,865,0.02,0.857,7,1902,0.018,50.89,0.301
30,1,1,2635,0.019,0.893,5,1897,0.018,52.08,0.194
30,1,1,4697,0.013,0.887,6,1908,0.013,53.09,0.19
30,1,3,1489,0.014,0.886,4,837,0.013,47.53,0.144
30,1,1,2282,0.01,0.864,3,876,0.009,46.37,0.082
30,1,2,4802,0.016,0.991,7,302,0.016,49.66,0.724
30,1,3,3640,0.015,0.855,4,785,0.013,55.52,0.111
30,1,3,1717,0.017,0.856,6,2064,0.015,53.58,0.346
30,1,2,2940,0.014,0.929,5,2445,0.013,47.67,0.361
30,1,3,3460,0.016,0.874,6,1035,0.014,51.14,0.196
30,1,2,1389,0.014,0.947,6,2333,0.013,52.39,0.378
30,1,3,2177,0.016,0.999,3,1705,0.016,46.37,29.048
30,1,2,2196,0.017,0.99,5,1798,0.017,48.58,1.976
30,1,2,3049,0.013,0.956,5,1324,0.013,48.91,0.382
30,1,1,3924,0.018,0.981,4,2279,0.018,49.18,1.091
30,1,3,2584,0.019,0.967,4,2074,0.019,47.91,1.151
30,1,3,1904,0.02,0.94,4,2030,0.019,49.82,0.627
30,1,3,1306,0.016,0.996,7,2217,0.016,46.77,13.659
30,1,1,3123,0.018,0.895,4,1743,0.018,52.95,0.162
30,1,1,4832,0.018,0.861,6,1485,0.017,50.76,0.134
30,1,2,965,0.014,0.955,6,340,0.014,51.75,0.119
30,1,1,2600,0.011,0.959,5,179,0.011,51.09,0.125
30,1,2,4683,0.014,0.901,5,2055,0.013,47.6,0.232
30,1,3,1331,0.014,0.977,6,1349,0.014,48.09,1.384
30,1,3,3697,0.013,0.881,6,635,0.012,55.76,0.182
30,1,1,2111,0.01,0.861,7,2410,0.01,57.48,0.186
30,1,3,2526,0.015,0.93,4,1168,0.015,49.09,0.355
30,1,3,2790,0.013,0.896,6,1582,0.013,47.75,0.365
30,1,3,926,0.018,0.96,5,813,0.018,51.22,0.44
30,1,1,1248,0.019,0.887,7,142,0.018,56.88,0.04
30,1,3,948,0.013,0.867,7,885,0.012,51.12,0.175
30,1,2,4371,0.014,0.969,6,2413,0.014,48.66,0.87
30,1,3,1483,0.01,0.877,6,698,0.01,52.08,0.181
30,1,2,4643,0.01,0.926,3,1365,0.01,52.0,0.207
30,1,1,4695,0.019,0.964,5,2463,0.019,46.37,0.673
30,1,2,4424,0.01,0.875,5,1740,0.009,51.99,0.189
30,1,2,2228,0.015,0.939,6,909,0.014,49.83,0.193
30,1,3,2236,0.011,0.915,3,1700,0.011,47.43,0.374
30,1,3,4244,0.019,0.974,7,1473,0.019,46.37,1.482
30,1,2,2005,0.018,0.854,7,617,0.017,49.67,0.069
30,1,1,4499,0.013,0.866,3,252,0.012,55.78,0.044
30,1,3,1478,0.012,0.858,4,2433,0.011,48.61,0.314
30,1,1,2609,0.018,0.889,4,907,0.016,51.38,0.104
30,1,1,4192,0.013,0.973,6,2238,0.013,54.29,0.81
30,1,1,4402,0.016,0.937,5,1342,0.015,50.59,0.226
30,1,3,2637,0.011,0.945,4,525,0.011,48.44,0.257
30,1,2,2668,0.012,0.869,7,355,0.011,57.29,0.064
30,1,1,892,0.015,0.875,6,563,0.014,63.91,0.054
30,1,2,1257,0.01,0.938,3,2075,0.01,48.84,0.299
30,1,3,2330,0.016,0.932,6,612,0.016,51.17,0.23
30,1,3,4665,0.01,0.897,6,2324,0.009,50.37,0.575
30,1,3,4617,0.019,0.924,3,1573,0.019,48.97,0.337
30,1,1,3670,0.016,0.991,4,2182,0.016,49.94,2.336
30,1,1,2012,0.017,0.977,6,2490,0.017,47.67,1.196
30,1,3,4235,0.017,0.889,7,708,0.016,52.37,0.19
30,1,3,4815,0.017,0.906,3,2043,0.016,49.06,0.383
30,1,2,2945,0.017,0.951,5,444,0.016,52.42,0.121
30,1,3,1646,0.02,0.977,5,277,0.02,48.59,0.263
30,1,2,1216,0.011,0.913,7,371,0.011,60.89,0.064
30,1,1,2345,0.012,0.941,6,2280,0.012,54.01,0.383
30,1,1,2669,0.012,0.903,7,187,0.012,64.01,0.112
30,1,2,4216,0.013,0.986,7,705,0.013,49.99,0.989
30,1,3,1946,0.015,0.953,3,2051,0.015,46.37,0.936
30,1,1,2725,0.018,0.92,5,1808,0.017,53.83,0.305
30,1,2,1420,0.015,0.92,3,811,0.014,52.97,0.161
30,1,3,4008,0.012,0.925,3,227,0.011,51.02,0.099
30,1,2,853,0.017,0.997,6,1745,0.017,46.37,6.077
30,1,2,3316,0.011,0.966,6,2455,0.011,47.2,0.744
30,1,3,2065,0.012,0.885,5,1474,0.012,53.94,0.297
30,1,1,1938,0.011,0.919,6,259,0.01,52.81,0.108
30,1,1,1345,0.018,0.906,5,2247,0.017,50.34,0.199
30,1,1,3130,0.015,0.865,4,309,0.014,62.25,0.046
30,1,3,4155,0.011,0.877,3,2482,0.011,49.76,0.355
30,1,2,1940,0.013,0.857,3,1262,0.011,50.31,0.117
30,1,2,4874,0.013,0.952,7,1708,0.013,46.37,0.425
30,1,3,1795,0.011,0.923,5,1244,0.011,46.77,0.366
30,1,1,2297,0.016,0.912,6,1112,0.016,53.31,0.133
30,1,1,2987,0.017,0.928,6,1349,0.017,47.67,0.182
30,1,3,2026,0.016,0.973,3,850,0.016,46.37,0.553
30,1,1,904,0.02,0.959,3,1885,0.019,54.67,0.348
30,1,3,2684,0.012,0.911,7,582,0.011,49.11,0.178
30,1,3,935,0.02,0.856,4,1429,0.018,47.61,0.182
30,1,3,2890,0.01,0.995,5,2363,0.01,46.37,10.846
30,1,3,2512,0.015,0.991,7,2123,0.015,46.37,6.144
30,1,2,3395,0.012,0.909,4,748,0.012,49.24,0.12
30,1,2,3709,0.019,0.957,6,1106,0.018,50.31,0.301
30,1,1,1574,0.015,0.997,7,2318,0.015,46.37,6.729
30,1,1,4790,0.013,0.87,4,1898,0.011,50.16,0.135
30,1,2,2158,0.014,0.995,4,655,0.014,46.37,1.711
30,1,2,3400,0.018,0.862,3,542,0.018,50.78,0.056
30,1,3,1635,0.017,0.955,5,1510,0.016,46.37,0.748
30,1,2,3901,0.012,0.941,5,1023,0.012,51.25,0.218
30,1,1,4195,0.019,0.972,7,1132,0.019,51.49,0.435
30,1,2,836,0.011,0.885,3,2437,0.011,48.85,0.179
30,1,1,4935,0.013,0.913,3,2123,0.012,53.93,0.255
30,1,2,4014,0.017,0.867,5,1283,0.016,51.17,0.114
30,1,1,3157,0.019,0.875,4,1843,0.017,52.57,0.119
30,1,2,2837,0.019,0.887,5,1509,0.018,52.85,0.144
30,1,1,4343,0.012,0.986,5,709,0.012,53.32,0.72
30,1,2,1659,0.019,0.937,6,1804,0.019,50.43,0.336
30,1,3,4405,0.017,0.964,7,311,0.017,52.69,0.326
30,1,3,3493,0.018,0.896,4,749,0.018,49.26,0.193
30,1,3,1616,0.019,0.891,4,348,0.018,54.36,0.091
30,1,3,3177,0.018,0.863,7,1636,0.018,48.74,0.329
30,1,1,3198,0.014,0.957,7,2334,0.014,51.63,0.559
30,1,1,4014,0.012,0.927,4,424,0.012,54.15,0.113
30,1,3,2461,0.019,0.868,4,2380,0.017,48.09,0.367
30,1,3,2631,0.011,0.988,6,2058,0.011,46.37,4.395
30,1,1,2051,0.017,0.962,5,996,0.016,51.69,0.309
30,1,2,2140,0.014,0.857,7,1968,0.013,49.89,0.153
30,1,2,1321,0.012,0.922,3,2183,0.012,49.09,0.335
30,1,1,4922,0.013,0.987,4,1054,0.013,49.25,1.006
30,1,2,1975,0.016,0.932,7,1861,0.015,48.67,0.398
30,1,2,3124,0.015,0.866,3,1140,0.013,51.67,0.128
30,1,1,3723,0.019,0.883,6,998,0.019,53.64,0.14
30,1,2,2107,0.012,0.976,4,557,0.012,49.65,0.497
30,1,1,863,0.014,0.865,6,1943,0.012,50.08,0.173
30,1,1,1242,0.013,0.88,3,419,0.013,50.0,0.044
30,1,1,1223,0.012,0.939,7,1533,0.011,52.01,0.347
30,1,1,2280,0.016,0.933,6,1644,0.015,47.43,0.308
30,1,1,2640,0.019,0.886,3,231,0.019,53.86,0.046
30,1,3,1240,0.02,0.99,4,205,0.02,47.2,0.721
30,1,2,4401,0.011,0.9,4,744,0.01,50.83,0.111
30,1,1,1577,0.017,0.89,3,1960,0.015,50.99,0.169
30,1,1,1340,0.019,0.883,4,926,0.018,53.35,0.097
30,1,2,4109,0.019,0.864,3,1244,0.016,50.0,0.094
30,1,3,4292,0.015,0.929,7,1004,0.015,50.4,0.497
30,1,3,1468,0.014,0.945,3,2179,0.013,46.37,0.747
30,1,1,4424,0.015,0.859,5,1261,0.015,56.94,0.115
30,1,1,2040,0.016,0.984,7,1187,0.016,47.85,0.86
30,1,3,4437,0.019,0.868,6,1838,0.017,50.9,0.347
30,1,3,4395,0.013,0.999,7,1252,0.013,46.37,36.494
30,1,2,2182,0.015,0.879,6,149,0.013,58.79,0.027
30,1,2,3242,0.017,0.945,4,853,0.017,51.09,0.188
30,1,2,4650,0.011,0.868,6,1873,0.01,49.89,0.213
30,1,1,3326,0.013,0.989,3,1850,0.013,49.25,1.726
30,1,3,2467,0.02,0.93,7,823,0.019,48.03,0.392
30,1,2,3237,0.01,0.857,5,396,0.009,55.14,0.048
30,1,1,3136,0.017,0.875,3,638,0.017,58.08,0.07
30,1,2,1743,0.014,0.89,6,321,0.013,55.5,0.052
30,1,1,1831,0.013,0.96,6,759,0.013,50.0,0.202
30,1,3,4979,0.02,0.906,6,2497,0.02,46.37,0.694
30,1,2,1505,0.011,0.948,6,568,0.011,46.96,0.157
30,1,3,1896,0.015,0.984,3,998,0.015,46.37,1.1
30,1,3,2589,0.017,0.875,5,2157,0.016,48.46,0.364
30,1,3,1683,0.019,0.929,3,370,0.019,49.31,0.109
30,1,3,2832,0.016,0.948,5,667,0.015,48.97,0.343
30,1,1,3076,0.02,0.989,6,1099,0.02,47.43,1.116
30,1,2,4988,0.016,0.852,5,2427,0.016,53.4,0.144
30,1,3,2322,0.019,0.95,3,985,0.018,46.37,0.302
30,1,2,1781,0.015,0.97,6,2415,0.015,48.21,0.76
30,1,2,887,0.018,0.892,5,984,0.017,54.26,0.088
30,1,1,2404,0.013,0.938,5,1170,0.013,47.67,0.214
30,1,1,3805,0.013,0.9,7,266,0.012,54.7,0.074
